y_pred_original,y_pred_calibrated,Residual_original,Residual_calibrated
12.3699045,12.019665017724323,-7.630095481872559,-7.980334982275677
40.94281,41.237711609658646,-6.05718994140625,-5.762288390341354
8.167902,8.28091331934576,-2.8320980072021484,-2.7190866806542395
15.703114,15.352874055505085,1.7031135559082031,1.3528740555050849
16.826376,16.93938728785162,-5.173624038696289,-5.06061271214838
17.316315,17.61121624833052,-2.683685302734375,-2.3887837516694788
38.28867,38.40168091272955,-8.71133041381836,-8.598319087270447
18.527624,18.527624130249023,-9.472375869750977,-9.472375869750977
15.686494,15.981395424661088,2.6864938735961914,2.9813954246610876
9.125684,9.238695111032772,12.125683784484863,12.238695111032772
28.235971,27.885731950402548,24.235971450805664,23.885731950402548
20.278568,20.573469818887162,2.2785682678222656,2.573469818887162
21.73274,22.027641953286576,-10.26725959777832,-9.972358046713424
30.953299,31.248200119790482,-11.046701431274414,-10.751799880209518
15.379909,15.492919888254452,10.379908561706543,10.492919888254452
35.802425,35.452185884118364,-2.1975746154785156,-2.5478141158816356
25.562971,25.675982441660214,-1.4370288848876953,-1.3240175583397864
14.443703,14.738604248818802,1.4437026977539062,1.7386042488188025
5.0542765,4.704036965966511,1.054276466369629,0.7040369659665107
2.51926,2.6322712562048918,-22.480740070343018,-22.36772874379511
7.939696,7.589456334710407,13.939695835113525,13.589456334710407
51.37423,51.023989930749224,-35.625770568847656,-35.976010069250776
5.681358,5.794369187113095,2.6813578605651855,2.7943691871130953
23.02488,22.67463995516329,-13.975120544433594,-14.32536004483671
23.560936,23.210696473717977,-8.439064025878906,-8.789303526282023
20.41806,20.71296185379927,-2.581939697265625,-2.2870381462007288
18.114918,18.227929081674862,4.114917755126953,4.227929081674862
16.894133,16.543893113732626,12.894132614135742,12.543893113732626
20.468987,20.118747010827352,-17.53101348876953,-17.881252989172648
42.066704,42.361605347451615,-8.933296203613281,-8.638394652548385
46.174313,46.28732391810065,-14.825687408447266,-14.712676081899353
17.04632,16.696080461144735,7.046319961547852,6.696080461144735
30.326218,30.439228977915096,-0.6737823486328125,-0.5607710220849036
17.094511,16.744271531701376,8.094511032104492,7.744271531701376
34.832226,34.94523712610846,-3.167774200439453,-3.0547628738915407
19.633406,19.746417011972714,2.6334056854248047,2.7464170119727136
34.20363,34.316639866586975,-13.796371459960938,-13.683360133413025
37.52554,37.820440949258256,-16.47446060180664,-16.179559050741744
32.468777,32.11853720247774,8.46877670288086,8.11853720247774
16.530767,16.180527940392782,29.5307674407959,29.180527940392782
17.401583,17.05134321749239,6.401582717895508,6.051343217492391
27.448761,27.448760986328125,1.448760986328125,1.448760986328125
19.132982,18.782742753625204,-5.86701774597168,-6.217257246374796
13.934091,13.58385111391573,-16.065909385681152,-16.416148886084272
13.474026,13.123786225915241,-3.5259742736816406,-3.876213774084759
36.46112,36.57413193201666,-16.53887939453125,-16.425868067983338
11.268885,10.918645158410358,33.26888465881348,32.91864515841036
35.017124,35.31202572709029,-7.982875823974609,-7.687974272909713
35.105587,35.21859833216315,3.1055870056152344,3.218598332163147
9.508158,9.621169056650448,-16.49184226989746,-16.378830943349552
6.0851417,6.198152985330869,1.085141658782959,1.1981529853308688
33.809765,33.92277618860846,4.809764862060547,4.922776188608459
21.273148,21.56804913407271,-10.726852416992188,-10.431950865927291
25.516592,25.811493576821732,18.516592025756836,18.811493576821732
13.772693,13.772692680358887,1.7726926803588867,1.7726926803588867
21.43718,21.732081116494584,16.437179565429688,16.732081116494584
9.397009,9.69191044693892,10.397008895874023,10.69191044693892
43.169716,42.819476380944536,-31.830284118652344,-32.180523619055464
17.038744,17.15175529932623,6.03874397277832,6.151755299326229
23.933563,24.22846478348677,-6.066436767578125,-5.771535216513229
34.175255,34.288266148325256,7.175254821777344,7.288266148325256
23.926111,23.57587172091036,11.926111221313477,11.57587172091036
30.938475,31.051485981699276,29.938474655151367,30.051485981699276
10.665599,10.960500420388627,-7.3344011306762695,-7.039499579611373
6.8638225,6.97683378672247,0.8638224601745605,0.9768337867224703
23.60429,23.254050508141805,-5.395709991455078,-5.745949491858195
15.401949,15.696850479897904,3.401948928833008,3.696850479897904
12.248219,12.361229862924862,1.2482185363769531,1.361229862924862
36.85326,37.1481615913481,0.8532600402832031,1.1481615913480994
30.252537,30.547438324746537,-30.74746322631836,-30.452561675253463
18.332148,18.627049149331498,3.3321475982666016,3.627049149331498
27.056019,26.705779328942587,-10.943981170654297,-11.294220671057413
31.412857,31.062617555260946,-12.587142944335938,-12.937382444739054
17.20755,16.85731054842501,-5.792449951171875,-6.1426894515749915
41.47702,41.126780763268755,3.477020263671875,3.126780763268755
22.32941,22.624312104043412,-16.670589447021484,-16.375687895956588
15.387765,15.500776257273007,6.387764930725098,6.500776257273007
26.744795,26.857806172128964,25.744794845581055,25.857806172128964
22.537432,22.18719221651583,7.537431716918945,7.187192216515829
23.633919,23.283679261803915,6.633918762207031,6.283679261803915
31.172052,30.821812883019735,-5.827947616577148,-6.178187116980265
14.439477,14.552488293405819,-3.56052303314209,-3.447511706594181
25.873957,25.523717179894735,-8.126043319702148,-8.476282820105265
13.123469,13.418370903787064,1.123469352722168,1.4183709037870642
33.031933,32.68169333040743,-8.968067169189453,-9.318306669592573
21.881657,21.5314171463254,6.881656646728516,6.531417146325399
20.858158,20.50791861116915,-0.14184188842773438,-0.49208138883085084
44.635666,44.28542639315157,-18.364334106445312,-18.714573606848433
20.96503,20.6147911697629,6.965030670166016,6.614791169762899
22.258854,22.371865238901425,13.258853912353516,13.371865238901425
12.776341,12.889352764841366,0.776341438293457,0.8893527648413659
1.9109845,2.205886067208695,6.910984516143799,7.205886067208695
31.330278,31.62517994767134,9.330278396606445,9.625179947671342
12.0193615,12.132372822519589,6.01936149597168,6.132372822519589
21.64352,21.75653168177252,12.64352035522461,12.756531681772518
21.658464,21.30822493135958,-7.341535568237305,-7.691775068640421
28.610447,28.72345825647955,5.610446929931641,5.7234582564795495
11.709686,11.822697605844784,3.709686279296875,3.822697605844784
28.429876,28.724777878579545,13.429876327514648,13.724777878579545
31.13428,31.24729057764654,-9.865720748901367,-9.752709422353458
35.749508,35.86251923060065,35.749507904052734,35.86251923060065
35.31931,34.96906973421602,18.31930923461914,17.96906973421602
24.07746,24.190470661875057,30.07745933532715,30.190470661875057
23.741346,23.391106858849813,10.74134635925293,10.391106858849813
15.823936,15.473696961999226,-4.176063537597656,-4.5263030380007745
24.750395,24.400155320763876,15.750394821166992,15.400155320763876
23.291365,22.941125169396688,4.291364669799805,3.941125169396688
19.845123,19.958134617563534,-1.154876708984375,-1.041865382436466
27.016127,27.12913795923834,6.01612663269043,6.129137959238339
22.805895,22.455655351281454,6.80589485168457,6.455655351281454
25.988691,26.101702656503964,14.988691329956055,15.101702656503964
7.1871886,7.187188625335693,38.18718862533569,38.18718862533569
22.222849,22.51775044327681,-15.777151107788086,-15.48224955672319
2.6777275,2.327487960458088,9.677727460861206,9.327487960458088
23.10819,23.221201863046932,-5.891809463500977,-5.778798136953068
10.343843,10.456854786630917,8.343843460083008,8.456854786630917
20.536297,20.831198395547318,-6.463703155517578,-6.168801604452682
13.004685,13.004685401916504,-22.995314598083496,-22.995314598083496
14.811253,15.106154145059037,17.81125259399414,18.106154145059037
31.22805,31.341061558481503,-2.7719497680664062,-2.6589384415184973
5.1288505,5.2418617866004,1.1288504600524902,1.2418617866004
17.81822,17.931231465097714,-4.181779861450195,-4.068768534902286
15.92262,15.572380319237995,14.922619819641113,14.572380319237995
17.595089,17.244849458337118,8.595088958740234,8.244849458337118
53.525467,53.638478245493225,-10.474533081054688,-10.361521754506775
24.218588,24.513489426431107,5.218587875366211,5.513489426431107
31.496475,31.79137677079146,20.496475219726562,20.79137677079146
25.49656,25.609570469614315,15.496559143066406,15.609570469614315
24.457005,24.45700454711914,6.457004547119141,6.457004547119141
13.571849,13.221609368920612,-16.42815113067627,-16.77839063107939
17.031155,17.14416595911627,3.0311546325683594,3.1441659591162683
-1.6612439,-2.0114834159609796,13.338756084442139,12.98851658403902
48.921597,49.03460785364752,-6.078403472900391,-5.965392146352478
12.4233265,12.53633781885748,3.4233264923095703,3.536337818857479
32.775444,32.88845535730963,0.7754440307617188,0.8884553573096312
25.046803,25.159813847299862,-1.9531974792480469,-1.840186152700138
15.804446,15.80444622039795,11.80444622039795,11.80444622039795
18.150753,18.263764347788143,-17.849246978759766,-17.736235652211857
38.576927,38.689938511606506,10.576927185058594,10.689938511606506
12.824937,12.937948193308163,-2.175063133239746,-2.062051806691837
47.286156,47.58105725174849,-16.713844299316406,-16.41894274825151
8.155352,7.805112138390827,4.155351638793945,3.805112138390827
39.603233,39.252993836999224,-23.396766662597656,-23.747006163000776
15.979429,16.092440571543026,-1.0205707550048828,-0.9075594284569739
32.51003,32.804930390176224,-12.489971160888672,-12.195069609823776
18.392275,18.042035356164266,19.392274856567383,19.042035356164266
24.23333,23.883090272546102,-10.766670227050781,-11.116909727453898
41.32316,40.972918763757036,-17.676841735839844,-18.027081236242964
23.714518,23.827528919931698,18.71451759338379,18.827528919931698
13.775983,14.070884407815385,5.775982856750488,6.0708844078153845
27.269592,27.564493836221146,-5.73040771484375,-5.435506163778854
26.498747,26.148507371545126,-4.501253128051758,-4.851492628454874
8.845141,8.494901910424518,21.845141410827637,21.494901910424517
21.266706,20.916466966271688,-10.733293533325195,-11.083533033728312
24.434408,24.729309738931107,6.434408187866211,6.729309738931107
23.598513,23.89341420060103,-7.401487350463867,-7.106585799398971
32.705086,32.35484625399141,-4.294914245605469,-4.645153746008589
22.1066,21.75636030733614,6.106599807739258,5.756360307336141
14.298365,14.593266190347123,2.2983646392822266,2.593266190347123
16.589058,16.238818421960165,-5.410942077636719,-5.761181578039835
34.689823,34.98472470169966,-2.3101768493652344,-2.015275298300338
18.633472,18.746483769174862,24.633472442626953,24.746483769174862
19.796043,19.909054722544003,-4.203956604003906,-4.090945277455997
25.29464,25.407650913950253,-7.705360412597656,-7.592349086049747
29.873798,30.168699921426224,-33.12620162963867,-32.831300078573776
39.400494,39.05025412142305,22.400493621826172,22.050254121423052
20.034828,20.329729737100052,-3.9651718139648438,-3.6702702628999475
25.823503,25.47326399385958,-15.176496505737305,-15.526736006140421
28.459118,28.10887838900118,3.459117889404297,3.1088783890011804
42.65645,42.769459690805725,-27.343551635742188,-27.230540309194275
16.611315,16.906216324624467,-6.38868522644043,-6.0937836753755334
6.977598,7.090609516855527,3.977598190307617,4.090609516855527
47.123512,47.23652359461432,-10.876487731933594,-10.763476405385681
5.5887194,5.701730694528867,0.588719367980957,0.7017306945288668
21.29662,21.5915209663481,25.296619415283203,25.5915209663481
11.593236,11.706247296091366,9.593235969543457,9.706247296091366
12.297941,12.410952534433651,12.297941207885742,12.410952534433651
14.837663,14.950674023386288,-2.162337303161621,-2.049325976613712
35.324963,35.43797394251471,11.324962615966797,11.43797394251471
29.69063,29.98553151017134,-1.3093700408935547,-1.0144684898286584
48.610474,48.26023413240938,-27.3895263671875,-27.73976586759062
33.253956,33.54885739212935,6.253955841064453,6.548857392129349
30.192007,30.486908615884232,2.192007064819336,2.486908615884232
33.132607,32.782367005944536,-9.867393493652344,-10.217632994055464
22.578716,22.69172760462408,-21.421283721923828,-21.30827239537592
24.174517,23.82427717745333,1.1745166778564453,0.8242771774533288
23.042635,23.155646290537167,-1.9573650360107422,-1.8443537094628333
32.729588,32.37934805452852,22.72958755493164,22.37934805452852
28.335752,28.448763813730526,0.3357524871826172,0.4487638137305261
9.0762415,8.72600199282198,-2.9237585067749023,-3.2739980071780206
16.106148,15.755908265710163,8.106147766113281,7.755908265710163
34.854034,34.96704575037604,34.854034423828125,34.96704575037604
13.986743,14.099754299875546,19.986742973327637,20.099754299875546
28.168264,27.81802488863497,4.168264389038086,3.8180248886349695
32.92018,33.033192600961975,17.920181274414062,18.033192600961975
27.289015,27.40202614283209,-33.71098518371582,-33.597973857167915
28.025011,28.319912613686967,-6.97498893737793,-6.6800873863130334
39.252422,39.365433659311584,0.2524223327636719,0.36543365931158434
34.214104,33.86386419832735,17.21410369873047,16.86386419832735
24.026466,24.321367920693802,-12.973533630371094,-12.678632079306198
17.533188,17.646199192758846,-0.4668121337890625,-0.3538008072411536
10.655093,10.768104519602108,5.655093193054199,5.768104519602108
10.332378,10.44538971399908,-5.667621612548828,-5.554610286000919
27.00691,27.11992165064459,8.00691032409668,8.119921650644589
16.550457,16.845358551797318,-0.4495429992675781,-0.15464144820268189
35.120037,35.41493862992232,-10.879962921142578,-10.585061370077682
19.780846,19.780845642089844,4.780845642089844,4.780845642089844
16.228981,15.878741517663288,2.2289810180664062,1.878741517663288
5.749987,6.044888676461625,9.749987125396729,10.044888676461625
18.855333,18.85533332824707,17.85533332824707,17.85533332824707
24.957188,24.606948152184774,-1.0428123474121094,-1.3930518478152258
34.025337,33.67509771883516,12.025337219238281,11.675097718835161
2.9182436,2.568004146218586,-4.081756353378296,-4.431995853781414
19.380165,19.675066651162552,-4.619834899902344,-4.3249333488374475
10.942777,11.055788006540585,1.9427766799926758,2.0557880065405847
10.697205,10.810215916391659,-1.30279541015625,-1.189784083608341
30.898666,30.898666381835938,-5.1013336181640625,-5.1013336181640625
6.430445,6.725346745309281,17.430445194244385,17.72534674530928
32.25875,32.371762242075256,23.258750915527344,23.371762242075256
39.168327,38.81808783113985,-6.831672668457031,-7.181912168860151
21.918863,22.031874623056698,-11.081136703491211,-10.968125376943302
32.90292,33.197821320352006,14.90291976928711,15.197821320352006
50.20037,50.31338211512213,1.2003707885742188,1.3133821151221312
45.145023,44.794783845544146,-18.854976654052734,-19.205216154455854
2.1262121,1.775972619653034,-0.8737878799438477,-1.224027380346966
20.778587,21.07348889237349,-1.2214126586914062,-0.92651110762651
25.190012,24.839772477746298,6.190011978149414,5.839772477746298
20.555607,20.2053673416379,-7.444393157958984,-7.794632658362101
33.49162,33.604630436655334,4.491619110107422,4.604630436655334
32.633854,32.283614411950396,8.633853912353516,8.283614411950396
36.61532,36.728329624887756,1.6153182983398438,1.7283296248877562
23.169056,23.4639574897856,-13.830944061279297,-13.5360425102144
10.597486,10.89238709336226,0.5974855422973633,0.8923870933622595
24.268057,23.91781736910372,28.268056869506836,27.91781736910372
7.8501673,7.499927774071979,-4.149832725524902,-4.500072225928021
39.831383,39.944394078012756,5.831382751464844,5.944394078012756
13.028987,13.323888481912064,26.028986930847168,26.323888481912064
16.890644,17.185545624551224,9.890644073486328,10.185545624551224
19.107843,19.402744950112748,-5.892156600952148,-5.597255049887252
23.552078,23.84697979813521,19.552078247070312,19.84697979813521
18.652437,18.765448536630917,5.652437210083008,5.765448536630917
31.505793,31.61880394434576,-10.494207382202148,-10.38119605565424
29.734993,29.84800430750494,-20.26500701904297,-20.15199569249506
41.735012,41.38477255404024,4.735012054443359,4.384772554040239
20.015614,20.3105151069731,4.015613555908203,4.310515106973099
16.463264,16.57627579187994,-1.5367355346679688,-1.4237242081200598
35.957947,36.07095810389166,1.95794677734375,2.0709581038916625
22.459501,22.5725125930274,5.459501266479492,5.572512593027401
13.39297,13.042730584740925,-1.607029914855957,-1.9572694152590753
30.069431,30.18244263147955,7.069431304931641,7.1824426314795495
21.277105,20.926865831017782,30.2771053314209,29.926865831017782
0.37992665,0.6748282027811285,7.379926651716232,7.6748282027811285
29.884634,30.179535569009232,-5.115365982055664,-4.820464430990768
35.482307,35.48230743408203,-0.5176925659179688,-0.5176925659179688
47.009533,46.65929342806368,-20.990467071533203,-21.340706571936323
27.168076,27.281086888071346,-6.8319244384765625,-6.718913111928654
6.2819796,6.394990887399961,2.281979560852051,2.3949908873999606
14.989415,15.102426495310116,-16.010584831237793,-15.897573504689884
16.890448,17.185349167642045,2.8904476165771484,3.1853491676420447
21.402433,21.69733494645064,14.402433395385742,14.697334946450638
25.736736,26.031637848672318,-10.263263702392578,-9.968362151327682
3.6715705,3.9664720905393835,-0.3284294605255127,-0.033527909460616456
25.535791,25.830692948159623,-12.464208602905273,-12.169307051840377
23.650715,23.763726200815487,27.650714874267578,27.763726200815487
9.457945,9.570956196543026,5.457944869995117,5.570956196543026
17.621656,17.73466774439459,14.62165641784668,14.734667744394589
5.18578,5.480681599435258,2.1857800483703613,2.4806815994352576
3.695918,3.3456785827877997,1.695918083190918,1.3456785827877997
13.255891,12.905651345849323,6.255890846252441,5.905651345849323
-3.2218652,-2.9269636260896448,7.778134822845459,8.073036373910355
43.67336,43.78637024378424,2.673358917236328,2.7863702437842406
12.103421,11.753181710839558,-5.896578788757324,-6.2468182891604425
12.485935,12.135695710778522,15.48593521118164,15.135695710778522
25.493134,25.606144871469784,-11.506866455078125,-11.393855128530216
30.021696,30.31659764176314,0.021696090698242188,0.3165976417631384
14.665966,14.315726533532429,34.66596603393555,34.31572653353243
32.753765,33.04866665726607,-5.246234893798828,-4.951333342733932
32.0542,31.703959718346884,1.05419921875,0.7039597183468835
13.734018,13.847029652353573,13.734018325805664,13.847029652353573
33.184517,32.83427740633516,33.18451690673828,32.83427740633516
25.825592,25.938603367563534,8.825592041015625,8.938603367563534
22.758177,22.40793730318575,8.758176803588867,8.40793730318575
6.527913,6.822814644631791,7.5279130935668945,7.822814644631791
20.255302,20.550203980264115,-10.744697570800781,-10.449796019735885
19.518126,19.1678860336545,9.518125534057617,9.1678860336545
23.713453,23.82646461939459,-12.28654670715332,-12.173535380605411
27.213509,27.508410157021927,-0.7864913940429688,-0.4915898429780725
9.394229,9.3942289352417,-4.605771064758301,-4.605771064758301
29.88978,30.002791371103573,22.889780044555664,23.002791371103573
20.297672,20.410683598276425,-0.7023277282714844,-0.5893164017235755
24.276772,24.571673096475052,-4.723228454589844,-4.4283269035249475
23.374125,23.023885026574423,-19.62587547302246,-19.976114973425577
25.10744,25.220452275034237,-3.892559051513672,-3.779547724965763
38.091225,38.20423599695807,-19.908775329589844,-19.79576400304193
10.935075,10.58483530581026,13.935074806213379,13.58483530581026
33.9837,33.633460298180864,15.983699798583984,15.633460298180864
28.637182,28.286942735314657,4.637182235717773,4.286942735314657
44.378338,44.491349186655334,-7.621662139892578,-7.508650813344666
24.417234,24.712135971841263,-26.582765579223633,-26.287864028158737
15.181018,15.294029202219296,-21.818982124328613,-21.705970797780704
9.968626,10.081637348886776,-1.0313739776611328,-0.9183626511132239
9.060515,8.71027590334444,-5.939484596252441,-6.28972409665556
9.410992,9.060752168298054,10.410991668701172,10.060752168298054
32.455692,32.56870361780768,-8.544307708740234,-8.431296382192322
20.740719,20.390479341149618,-12.259281158447266,-12.609520658850382
13.488627,13.783528984841752,3.4886274337768555,3.7835289848417517
21.859959,21.509719148278524,6.859958648681641,6.509719148278524
26.72709,26.840102162119198,9.727090835571289,9.840102162119198
9.689715,9.80272671198492,-2.3102846145629883,-2.1972732880150794
18.182024,17.83178450167208,-7.817975997924805,-8.168215498327921
23.656353,23.306113496423055,-6.343647003173828,-6.693886503576945
4.59461,4.707621540781308,0.5946102142333984,0.7076215407813082
10.791206,11.086107910928177,10.791206359863281,11.086107910928177
25.288992,25.402003254648495,-22.711008071899414,-22.597996745351505
36.024216,36.319117249307084,-10.975784301757812,-10.680882750692916
5.714703,5.82771440958624,1.71470308303833,1.8277144095862399
15.880774,15.993784870859432,0.8807735443115234,0.9937848708594323
27.218744,27.33175560450201,3.2187442779541016,3.3317556045020105
49.088707,49.201718296762756,1.0887069702148438,1.2017182967627562
25.185612,25.480513275918412,-3.8143882751464844,-3.519486724081588
14.903161,14.552921548486042,14.90316104888916,14.552921548486042
6.0388713,6.15188261484747,5.0388712882995605,5.15188261484747
4.841738,4.954749550577451,3.841738224029541,3.954749550577451
31.152445,30.802205339074423,-39.84755516052246,-40.19779466092558
30.595987,30.708998646494198,1.595987319946289,1.708998646494198
5.575569,5.575569152832031,0.5755691528320312,0.5755691528320312
24.872408,25.167309464272904,1.8724079132080078,2.167309464272904
32.665756,32.960657776650834,-36.33424377441406,-36.039342223349166
16.119713,16.41461438065474,-4.880287170410156,-4.58538561934526
19.488,19.13776136934786,12.488000869750977,12.13776136934786
23.413322,23.063082948327352,5.413322448730469,5.063082948327352
36.11508,36.22809311365729,-0.884918212890625,-0.7719068863427125
23.761768,23.411528840661337,-17.238231658935547,-17.588471159338663
15.313622,15.426633801218319,6.31362247467041,6.426633801218319
27.583803,27.69681450342779,-8.416196823120117,-8.303185496572208
19.52084,19.815741242227006,-1.4791603088378906,-1.1842587577729944
25.549479,25.662489857431698,-14.450521469116211,-14.337510142568302
18.725346,18.37510611116915,-6.274654388427734,-6.624893888830851
17.60067,17.250430360436727,-2.3993301391601562,-2.7495696395632727
33.131905,33.42680615311568,-3.8680953979492188,-3.5731938468843225
39.612694,39.262454286217974,-6.387306213378906,-6.737545713782026
23.554388,23.204148545861532,-5.445611953735352,-5.795851454138468
17.20342,16.85318113863497,15.203420639038086,14.85318113863497
12.746217,13.041118325051713,-5.253783226013184,-4.958881674948287
26.636242,26.28600241243868,2.636241912841797,2.2860024124386804
23.45208,23.746981324014115,6.452079772949219,6.746981324014115
15.303786,15.416797604318905,11.303786277770996,11.416797604318905
7.362581,7.657482327279496,-13.6374192237854,-13.342517672720504
10.738311,11.033212364968705,-1.2616891860961914,-0.9667876350312952
34.796665,34.44642569124727,24.79666519165039,24.44642569124727
15.93113,16.22603196030562,-0.06886959075927734,0.2260319603056189
4.9336658,5.228567303475785,-5.066334247589111,-4.771432696524215
35.89515,36.19005078202193,-2.1048507690429688,-1.8099492179780725
27.281412,27.576313675698685,13.281412124633789,13.576313675698685
26.783104,26.432864442467977,-2.2168960571289062,-2.5671355575320227
58.305614,58.41862579798346,9.305614471435547,9.41862579798346
